dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,failure_reason,unsatisfied_checks_initial,unsatisfied_checks_final,syndrome_weight_initial,syndrome_weight_final,candidate_updates,notes,dimension,bin_width_ps,data_mode,q,frame_cap,decoder,channel_model,check_fraction,row_weight,max_iter,param_hash
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,0,True,True,0.03125,0.0234375,0.0,0.0,76.0,2,3.714499995112419,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d4_bw180_blk0,qldpc_reference,1,True,True,0.015625,0.0078125,0.0,0.0,96.0,1,3.8943999679759145,,4,0,4,0,1,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d4_bw180_blk0,qldpc_reference,2,True,True,0.0625,0.03125,0.0,0.0,96.0,4,10.570800048299134,,11,0,11,0,4,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d4_bw180_blk0,qldpc_reference,3,True,True,0.0,0.0,0.0,0.0,96.0,0,2.4277999764308333,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,True,False,0.328125,0.09375,0.4375,0.16666666666666666,164.0,17,619.7529999772087,candidate_failed_verification,17,0,17,0,17,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,True,False,0.21875,0.078125,0.296875,0.11979166666666667,164.0,12,496.14339997060597,candidate_failed_verification,13,0,13,0,12,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,True,False,0.1875,0.07291666666666667,0.21875,0.09895833333333333,164.0,11,418.0749000515789,candidate_failed_verification,12,0,12,0,11,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,True,False,0.25,0.0546875,0.28125,0.10416666666666667,164.0,16,798.5230999765918,candidate_failed_verification,16,0,16,0,16,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,True,False,0.328125,0.09375,0.4375,0.16666666666666666,164.0,17,726.817199960351,candidate_failed_verification,17,0,17,0,17,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,True,False,0.21875,0.078125,0.296875,0.11979166666666667,164.0,12,532.0175000233576,candidate_failed_verification,13,0,13,0,12,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,True,False,0.1875,0.07291666666666667,0.21875,0.09895833333333333,164.0,11,866.6262000333518,candidate_failed_verification,12,0,12,0,11,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,True,False,0.25,0.0546875,0.28125,0.10416666666666667,164.0,16,1531.9988001137972,candidate_failed_verification,16,0,16,0,16,channel_model=qary_symmetric; syndrome_symbols=22,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d4_bw150_blk0,qldpc_reference,0,True,True,0.046875,0.03125,0.0,0.0,96.0,3,7.637200062163174,,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=32,4,150,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d4_bw150_blk0,qldpc_reference,1,True,True,0.0625,0.03125,0.0,0.0,96.0,4,132.1868000086397,,6,0,6,0,4,channel_model=qary_symmetric; syndrome_symbols=32,4,150,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d4_bw150_blk0,qldpc_reference,2,True,False,0.0625,0.03125,0.0625,0.03125,96.0,4,26.435700012370944,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=32,4,150,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d4_bw150_blk0,qldpc_reference,3,False,False,0.109375,0.0546875,0.03125,0.015625,96.0,20,17.04439998138696,syndrome_decode_failed,15,2,15,2,7,channel_model=qary_symmetric; syndrome_symbols=32,4,150,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.390625,0.14583333333333334,224.0,20,1320.3129000030458,syndrome_decode_failed,28,7,28,7,17,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.21875,0.09895833333333333,224.0,20,1928.5341000650078,syndrome_decode_failed,22,2,22,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,True,False,0.1875,0.07291666666666667,0.078125,0.044270833333333336,224.0,12,1362.163099925965,candidate_failed_verification,22,0,22,0,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.057291666666666664,224.0,20,2238.819400081411,syndrome_decode_failed,23,2,23,2,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.390625,0.14583333333333334,224.0,20,1697.406000108458,syndrome_decode_failed,28,7,28,7,17,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.21875,0.09895833333333333,224.0,20,1260.1056001149118,syndrome_decode_failed,22,2,22,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,True,False,0.1875,0.07291666666666667,0.078125,0.044270833333333336,224.0,12,1754.098100005649,candidate_failed_verification,22,0,22,0,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.057291666666666664,224.0,20,1694.8662999784574,syndrome_decode_failed,23,2,23,2,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d4_bw180_blk0,qldpc_reference,0,False,False,0.09375,0.0546875,0.078125,0.046875,96.0,20,12.847599922679365,syndrome_decode_failed,10,2,10,2,5,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d4_bw180_blk0,qldpc_reference,1,True,True,0.015625,0.0078125,0.0,0.0,96.0,1,34.861400024965405,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d4_bw180_blk0,qldpc_reference,2,True,False,0.0625,0.03125,0.0625,0.03125,96.0,4,9.183399961329997,candidate_failed_verification,6,0,6,0,4,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d4_bw180_blk0,qldpc_reference,3,True,True,0.0,0.0,0.0,0.0,96.0,0,2.0867999410256743,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=32,4,180,real_data,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.28125,0.10677083333333333,224.0,20,2771.3073999620974,syndrome_decode_failed,27,3,27,3,19,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.1875,0.08854166666666667,224.0,20,2017.359699937515,syndrome_decode_failed,20,3,20,3,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,False,False,0.1875,0.07291666666666667,0.171875,0.0859375,224.0,20,1495.9203000180423,syndrome_decode_failed,18,2,18,2,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.06770833333333333,224.0,20,1425.8014999795705,syndrome_decode_failed,18,2,18,2,11,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.390625,0.14583333333333334,224.0,20,2314.0406999737024,syndrome_decode_failed,28,7,28,7,17,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.21875,0.09895833333333333,224.0,20,2002.471899962984,syndrome_decode_failed,22,2,22,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,True,False,0.1875,0.07291666666666667,0.078125,0.044270833333333336,224.0,12,1382.7130000572652,candidate_failed_verification,22,0,22,0,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.057291666666666664,224.0,20,1436.370600014925,syndrome_decode_failed,23,2,23,2,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.28125,0.10677083333333333,224.0,20,1965.7233000034466,syndrome_decode_failed,27,3,27,3,19,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.1875,0.08854166666666667,224.0,20,1673.8333000103012,syndrome_decode_failed,20,3,20,3,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,False,False,0.1875,0.07291666666666667,0.171875,0.0859375,224.0,20,1357.2390000335872,syndrome_decode_failed,18,2,18,2,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.06770833333333333,224.0,20,904.5282000442967,syndrome_decode_failed,18,2,18,2,11,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,True,False,0.28125,0.07291666666666667,0.28125,0.10677083333333333,164.0,15,1056.8293000105768,candidate_failed_verification,19,0,19,0,15,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.1875,0.09114583333333333,164.0,20,606.4388999948278,syndrome_decode_failed,12,1,12,1,9,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.25,0.11197916666666667,164.0,20,737.4880999559537,syndrome_decode_failed,14,1,14,1,11,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,True,False,0.234375,0.078125,0.265625,0.09895833333333333,164.0,12,1034.0053000254557,candidate_failed_verification,16,0,16,0,12,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.1875,0.08333333333333333,224.0,20,1688.178800046444,syndrome_decode_failed,24,1,24,1,16,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.234375,0.109375,224.0,20,1018.2654000818729,syndrome_decode_failed,14,3,14,3,10,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,True,False,0.203125,0.08854166666666667,0.125,0.0703125,224.0,13,2788.745200028643,candidate_failed_verification,18,0,18,0,13,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,True,False,0.234375,0.078125,0.140625,0.07291666666666667,224.0,15,2783.097399980761,candidate_failed_verification,23,0,23,0,15,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
real_typeii_20db_d64_bw100_blk0,qldpc_reference,0,False,False,0.328125,0.09375,0.28125,0.10677083333333333,224.0,20,2247.4608999909833,syndrome_decode_failed,27,3,27,3,19,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw100_blk0,qldpc_reference,1,False,False,0.21875,0.078125,0.1875,0.08854166666666667,224.0,20,2721.665000077337,syndrome_decode_failed,20,3,20,3,14,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw100_blk0,qldpc_reference,2,False,False,0.1875,0.07291666666666667,0.171875,0.0859375,224.0,20,2337.98279997427,syndrome_decode_failed,18,2,18,2,12,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw100_blk0,qldpc_reference,3,False,False,0.25,0.0546875,0.171875,0.06770833333333333,224.0,20,1952.8983000200242,syndrome_decode_failed,18,2,18,2,11,channel_model=qary_symmetric; syndrome_symbols=32,64,100,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,True,False,0.28125,0.07291666666666667,0.28125,0.10677083333333333,164.0,15,2815.887700067833,candidate_failed_verification,19,0,19,0,15,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.1875,0.09114583333333333,164.0,20,2245.9244000492617,syndrome_decode_failed,12,1,12,1,9,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.25,0.11197916666666667,164.0,20,2092.1071999473497,syndrome_decode_failed,14,1,14,1,11,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,True,False,0.234375,0.078125,0.265625,0.09895833333333333,164.0,12,2072.5584999891,candidate_failed_verification,16,0,16,0,12,channel_model=qary_symmetric; syndrome_symbols=22,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.140625,0.059895833333333336,224.0,20,2549.713199958205,syndrome_decode_failed,25,2,25,2,16,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,True,False,0.203125,0.1015625,0.03125,0.010416666666666666,224.0,12,2054.83570008073,candidate_failed_verification,24,0,24,0,12,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.15625,0.08854166666666667,224.0,20,2405.9974999399856,syndrome_decode_failed,20,2,20,2,11,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,False,False,0.234375,0.078125,0.203125,0.07552083333333333,224.0,20,3297.175099956803,syndrome_decode_failed,20,5,20,5,14,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.1875,0.08333333333333333,224.0,20,3474.2053999798372,syndrome_decode_failed,24,1,24,1,16,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.234375,0.109375,224.0,20,2226.978400023654,syndrome_decode_failed,14,3,14,3,10,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,True,False,0.203125,0.08854166666666667,0.125,0.0703125,224.0,13,2294.6760000195354,candidate_failed_verification,18,0,18,0,13,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,True,False,0.234375,0.078125,0.140625,0.07291666666666667,224.0,15,1900.1717999344692,candidate_failed_verification,23,0,23,0,15,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.1875,0.059895833333333336,224.0,20,3246.17199995555,syndrome_decode_failed,24,2,24,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.09375,0.03125,224.0,20,1993.6210999730974,syndrome_decode_failed,19,2,19,2,10,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.046875,0.018229166666666668,224.0,20,1464.6162999561056,syndrome_decode_failed,18,1,18,1,11,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,False,False,0.234375,0.078125,0.125,0.046875,224.0,20,1743.9013000112027,syndrome_decode_failed,21,1,21,1,13,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.1875,0.059895833333333336,224.0,20,2946.8138999072835,syndrome_decode_failed,24,2,24,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.09375,0.03125,224.0,20,1204.5016000047326,syndrome_decode_failed,19,2,19,2,10,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.046875,0.018229166666666668,224.0,20,990.99349998869,syndrome_decode_failed,18,1,18,1,11,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,False,False,0.234375,0.078125,0.125,0.046875,224.0,20,1548.1616000179201,syndrome_decode_failed,21,1,21,1,13,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d64_bw120_blk0,qldpc_reference,0,False,False,0.28125,0.07291666666666667,0.1875,0.059895833333333336,224.0,20,1734.1542000649497,syndrome_decode_failed,24,2,24,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw120_blk0,qldpc_reference,1,False,False,0.203125,0.1015625,0.09375,0.03125,224.0,20,1159.207799937576,syndrome_decode_failed,19,2,19,2,10,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw120_blk0,qldpc_reference,2,False,False,0.203125,0.08854166666666667,0.046875,0.018229166666666668,224.0,20,1312.5186000252143,syndrome_decode_failed,18,1,18,1,11,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw120_blk0,qldpc_reference,3,False,False,0.234375,0.078125,0.125,0.046875,224.0,20,1037.2919000219554,syndrome_decode_failed,21,1,21,1,13,channel_model=qary_symmetric; syndrome_symbols=32,64,120,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d64_bw150_blk0,qldpc_reference,0,False,False,0.21875,0.08854166666666667,0.3125,0.11979166666666667,224.0,20,1649.7789999702945,syndrome_decode_failed,19,2,19,2,15,channel_model=qary_symmetric; syndrome_symbols=32,64,150,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw150_blk0,qldpc_reference,1,False,False,0.265625,0.11458333333333333,0.25,0.12760416666666666,224.0,20,1681.1920000473037,syndrome_decode_failed,23,2,23,2,17,channel_model=qary_symmetric; syndrome_symbols=32,64,150,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw150_blk0,qldpc_reference,2,True,False,0.15625,0.0703125,0.125,0.057291666666666664,224.0,10,1370.6132000079378,candidate_failed_verification,13,0,13,0,10,channel_model=qary_symmetric; syndrome_symbols=32,64,150,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw150_blk0,qldpc_reference,3,False,False,0.25,0.09375,0.234375,0.09375,224.0,20,1639.0851000323892,syndrome_decode_failed,18,1,18,1,15,channel_model=qary_symmetric; syndrome_symbols=32,64,150,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d64_bw150_blk0,qldpc_reference,0,False,False,0.21875,0.08854166666666667,0.109375,0.0625,224.0,20,1605.31620006077,syndrome_decode_failed,21,2,21,2,13,channel_model=qary_symmetric; syndrome_symbols=32,64,150,real_data,64,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
