dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,failure_reason,unsatisfied_checks_initial,unsatisfied_checks_final,syndrome_weight_initial,syndrome_weight_final,candidate_updates,notes,dimension,bin_width_ps,data_mode,q,frame_cap,decoder,channel_model,check_fraction,row_weight,max_iter,param_hash
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.005208333333333333,0.0,0.0,110.0,1,3.5198999976273626,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.057291666666666664,0.03125,0.010416666666666666,128.0,6,26.244499982567504,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.020833333333333332,0.03125,0.020833333333333332,128.0,2,9.505400026682764,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.03125,0.0,0.0,128.0,3,13.96710000699386,,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.010416666666666666,0.0,0.0,128.0,2,6.945900007849559,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.057291666666666664,0.03125,0.010416666666666666,128.0,6,26.472700003068894,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.020833333333333332,0.0,0.0,128.0,2,6.803700001910329,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.03125,0.0,0.0,128.0,3,11.677200003759935,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.010416666666666666,0.0,0.0,110.0,2,9.383500000694767,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.057291666666666664,0.03125,0.020833333333333332,110.0,6,26.366899983258918,candidate_failed_verification,10,0,10,0,6,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.020833333333333332,0.0,0.0,110.0,2,6.695099989883602,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.03125,0.0,0.0,110.0,3,11.683100019581616,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.010416666666666666,0.0,0.0,128.0,2,7.370900013484061,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.057291666666666664,0.03125,0.010416666666666666,128.0,6,25.993600022047758,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.020833333333333332,0.03125,0.020833333333333332,128.0,2,9.815199999138713,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.03125,0.0,0.0,128.0,3,13.609299989184365,,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,120.0,1,3.464699984760955,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,False,0.046875,0.01171875,0.03125,0.01171875,120.0,2,11.709400016115978,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.0234375,120.0,2,15.648200002033263,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,120.0,1,2.207500016083941,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,120.0,1,3.4474999993108213,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,False,0.046875,0.01171875,0.03125,0.01171875,120.0,2,11.850699986098334,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.0234375,120.0,2,15.706300007877871,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,120.0,1,2.026400004979223,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,136.0,1,3.2936999923549592,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,136.0,3,19.323899992741644,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,136.0,2,16.184099979000166,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,136.0,1,1.8321999814361334,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.005208333333333333,0.0,0.0,128.0,1,3.3930000208783895,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.020833333333333332,0.0,0.0,128.0,3,11.407100013457239,,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.020833333333333332,128.0,2,9.06429998576641,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.010416666666666666,0.0,0.0,128.0,1,3.113399987341836,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,136.0,1,3.792699979385361,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,136.0,3,24.430799996480346,,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.01171875,136.0,2,16.30519999889657,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,136.0,1,2.205700002377853,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.4995999885722995,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,23.83170000393875,,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,160.0,2,11.98919999296777,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.0508000161498785,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.4672000037971884,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,19.575799989979714,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.01171875,160.0,2,11.57420000527054,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.0797000033780932,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.9932000217959285,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,21.15119999507442,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,160.0,2,12.465799984056503,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.6815999881364405,,3,0,3,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,136.0,1,3.2965000136755407,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,136.0,3,19.630599999800324,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,136.0,2,16.015800007153302,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,136.0,1,1.9056999881286174,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,136.0,1,3.7705000140704215,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,136.0,3,23.802699986845255,,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.01171875,136.0,2,16.588900005444884,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,136.0,1,2.4000999983400106,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0078125,0.03125,0.01171875,120.0,2,12.346400006208569,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01953125,120.0,6,51.77140000159852,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,120.0,2,15.809199976501986,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.0625,0.03515625,120.0,3,21.008700015954673,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0078125,0.03125,0.01171875,120.0,2,11.731999984476715,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01953125,120.0,6,50.11130002094433,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,120.0,2,15.544099995167926,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.0625,0.03515625,120.0,3,20.781900006113574,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.010416666666666666,0.03125,0.015625,128.0,2,6.266300013521686,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,False,False,0.09375,0.057291666666666664,0.0625,0.03125,128.0,20,31.840799987548962,syndrome_decode_failed,10,1,10,1,6,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.020833333333333332,0.03125,0.026041666666666668,128.0,2,6.489999999757856,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.03125,0.03125,0.015625,128.0,3,11.70460000867024,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,136.0,2,12.602400005562231,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.09375,0.05859375,136.0,6,52.51089998637326,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,136.0,2,11.89140000496991,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.0234375,0.0,0.0,136.0,3,22.36760000232607,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.413800004636869,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,24.20220000203699,,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,160.0,2,11.984100012341514,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.3213000094983727,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,136.0,2,16.981199994916096,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,136.0,6,51.83520002174191,candidate_failed_verification,10,0,10,0,6,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,136.0,2,12.194800016004592,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.0234375,0.0,0.0,136.0,3,22.342000011121854,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.8941999955568463,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,20.650100021157414,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,160.0,2,12.145300017436966,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.595199999632314,,3,0,3,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,136.0,2,17.21749998978339,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,136.0,6,51.15980000118725,candidate_failed_verification,10,0,10,0,6,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
